Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2026-02-13,267.4,270.0,271.35,266.0,20.75M,-3.24%,271.42,260.184,BUY,271.55
2026-02-16,271.55,267.65,272.2,265.65,13.25M,1.55%,272.40999999999997,261.606,BUY,271.85
2026-02-17,271.85,273.0,273.0,268.1,21.29M,0.11%,272.35,263.179,BUY,264.6
2026-02-18,264.6,265.0,266.1,262.55,11.62M,-2.67%,270.35,264.2905,BUY,274.65
2026-02-19,274.65,270.3,276.45,267.85,37.73M,3.80%,270.01000000000005,265.8225,BUY,278.65
2026-02-20,278.65,277.4,280.8,274.35,31.97M,1.46%,272.26,267.4815,BUY,275.65
2026-02-23,275.65,279.9,279.9,272.2,13.11M,-1.08%,273.08000000000004,268.8665,BUY,276.5
2026-02-24,276.5,275.65,278.15,273.3,16.31M,0.31%,274.01,269.2625,BUY,277.45
2026-02-25,277.45,276.5,278.95,274.0,7.57M,0.34%,276.58000000000004,269.3655,BUY,280.1
2026-02-26,280.1,277.4,281.05,275.6,13.30M,0.96%,277.66999999999996,269.9225,BUY,279.7
2026-02-27,279.7,278.5,282.5,277.0,18.55M,-0.14%,277.88,271.1925,BUY,282.2
2026-03-02,282.2,288.0,293.0,277.65,65.84M,0.89%,279.18999999999994,272.605,BUY,276.95
